id,pname,pcode,cityname,citycode,adname,adcode,name,address,tel,business_area,bigType,midType,smallType,typecode,gcjLng,gcjLat,wgs84Lng,wgs84Lat,评分,是否可订餐,价格,星级,标签,类型,longitude,latitude,acc_type
d7c25942-933d-31a4-938f-3d2f8b44b425,广东省,440000,广州市,20,番禺区,440113,广州长隆拾光民宿(长隆番禺11号店),钟村镇奥园城市天地八区二栋2104,15814897780,[],住宿服务,住宿服务相关,住宿服务相关,100000,113.336652,22.990952,113.331214,22.99358,4,0,[],[],[],hotel,113.331214,22.99358,homestay
932fa96a-5a96-3415-bd14-201cd4e5cd3c,广东省,440000,广州市,20,番禺区,440113,四仟周民宿,钟村奥园城市天地8区2栋,[],[],住宿服务,旅馆招待所,旅馆招待所,100200,113.336601,22.991192,113.331163,22.99382,[],0,[],[],[],hotel,113.331163,22.99382,homestay
9a4c4119-253a-3fe2-a00a-149f46ded35d,广东省,440000,广州市,20,番禺区,440113,三只猫青年旅社(奥园城市天地店),汉兴四街奥园城市天地8区2栋,[],[],住宿服务,旅馆招待所,青年旅舍,100201,113.336608,22.990939,113.33117,22.993567,[],0,[],[],[],hotel,113.33117,22.993567,other
9bbe4ed9-33ec-3d47-a41c-56dbba7ddfab,广东省,440000,广州市,20,番禺区,440113,筑梦先生民宿(长隆番禺40号店),钟村街道奥园城市天地9区2栋611房,15920433976,[],住宿服务,住宿服务相关,住宿服务相关,100000,113.336582,22.990773,113.331144,22.993401,2,0,[],[],[],hotel,113.331144,22.993401,homestay
d7a96762-8fc4-3ae5-92e4-6d4936d859ea,广东省,440000,广州市,20,番禺区,440113,广州长隆小夕民宿Loft公寓,汉兴西路奥园城市天地8区,[],[],住宿服务,住宿服务相关,住宿服务相关,100000,113.336499,22.991207,113.331061,22.993835,[],1,[],[],[],hotel,113.331061,22.993835,homestay
0fcf2fdd-0d3e-31cd-849f-1efe31a67d87,广东省,440000,广州市,20,番禺区,440113,奥凯柏悦的民宿,汉兴西街与汉兴四街交叉口东180米,[],[],住宿服务,旅馆招待所,旅馆招待所,100200,113.336692,22.990341,113.331254,22.992969,[],0,[],[],[],hotel,113.331254,22.992969,homestay
c59f3334-8508-3afd-8447-828c1158ec3c,广东省,440000,广州市,20,番禺区,440113,西丽啦啦民宿(长隆番禺3号店),番禺奥园城市天地9区2栋920房,18565086725,[],住宿服务,住宿服务相关,住宿服务相关,100000,113.336444,22.991067,113.331006,22.993695,5,0,[],[],[],hotel,113.331006,22.993695,homestay
97bec9b0-a94f-3736-9722-81f6179864bf,广东省,440000,广州市,20,番禺区,440113,艳艳之家民宿(长隆番禺2号店),汉溪长隆奥园城市天地九区二栋917,[],[],住宿服务,住宿服务相关,住宿服务相关,100000,113.336452,22.990704,113.331014,22.993332,[],0,[],[],[],hotel,113.331014,22.993332,homestay
9c420dee-3da6-3f0c-aee0-de8c281d60f4,广东省,440000,广州市,20,番禺区,440113,广州桃源居guest house复式,奥园城市天地九区二栋727,13823328009,[],住宿服务,住宿服务相关,住宿服务相关,100000,113.336258,22.990593,113.330821,22.993222,4.6,1,[],[],[],hotel,113.330821,22.993222,other
0201ea86-fc2d-36ae-81fb-7fd5e2560436,广东省,440000,广州市,20,番禺区,440113,广州Daydream·House公寓(5号店),奥园城市天地9区2栋,"+861056320612,2506835;021-26137886,2506835",[],住宿服务,住宿服务相关,住宿服务相关,100000,113.336252,22.990594,113.330815,22.993223,4.3,1,[],[],[],hotel,113.330815,22.993223,homestay
16b659d6-57c3-331d-944c-30d832ace5cf,广东省,440000,广州市,20,番禺区,440113,广州旺旺小小乔公寓,广东广州奥园城市天地9区2栋,"+862126137886,15202036",[],住宿服务,住宿服务相关,住宿服务相关,100000,113.336252,22.990593,113.330815,22.993222,[],0,[],[],[],hotel,113.330815,22.993222,homestay
c2d4f590-f9bc-32f8-b8f4-8ae95717b9de,广东省,440000,广州市,20,番禺区,440113,西丽啦啦民宿(长隆番禺12号店),番禺奥园城市天地9区2栋611室,18565086725,[],住宿服务,住宿服务相关,住宿服务相关,100000,113.336182,22.990626,113.330745,22.993255,2,0,[],[],[],hotel,113.330745,22.993255,homestay
0dd97c17-13e2-3f5e-b672-2cfbb20282f2,广东省,440000,广州市,20,天河区,440106,泰然之家公寓(科吉路分店),科吉路天合尚居-9栋华润天合(别墅),"010-56320606,39140772",[],住宿服务,旅馆招待所,旅馆招待所,100200,113.432136,23.141885,113.426636,23.144394,4.7,1,[],[],[],hotel,113.426636,23.144394,homestay
f8872d20-4e10-349c-b7b8-8930e902ea74,广东省,440000,广州市,20,天河区,440106,腾森酒店式公寓(广州现代信息学院店),大灵山路428号,18520404807;18820404807;19200423920,[],住宿服务,住宿服务相关,住宿服务相关,100000,113.432659,23.141818,113.42716,23.144328,4.5,1,[],[],[],hotel,113.42716,23.144328,hotel
8ac6d6f6-d31b-3388-a292-b215ee8fca3d,广东省,440000,广州市,20,天河区,440106,萌朵轻奢复式公寓,悦景路与科吉路交叉口东南100米,18565304807,[],住宿服务,宾馆酒店,宾馆酒店,100100,113.433212,23.141672,113.427714,23.144183,[],0,[],[],[],hotel,113.427714,23.144183,homestay
1e5e1dcf-e46a-354e-b927-55260214e4a1,广东省,440000,广州市,20,天河区,440106,家和天曜公寓,科吉路与悦景路交叉口东南20米,[],[],住宿服务,旅馆招待所,旅馆招待所,100200,113.432703,23.142174,113.427204,23.144684,[],0,[],[],[],hotel,113.427204,23.144684,homestay
10f76944-d861-3300-b945-6fc2d52ef759,广东省,440000,广州市,20,天河区,440106,尚郝公寓,大淋岗大街西横1巷3号,13422071277,[],住宿服务,旅馆招待所,旅馆招待所,100200,113.434248,23.140625,113.428751,23.143137,[],0,[],[],[],hotel,113.428751,23.143137,homestay
2843fd68-8057-3b10-a1a2-18284248e867,广东省,440000,广州市,20,天河区,440106,广州情天公寓,珠吉街大淋岗村口路4号,18666081120;18925834976,[],住宿服务,旅馆招待所,旅馆招待所,100200,113.434592,23.139747,113.429096,23.14226,2.9,1,[],[],[],hotel,113.429096,23.14226,homestay
bff6025b-d9db-3b28-9e3c-528ab9d97a7c,广东省,440000,广州市,20,天河区,440106,贝家公寓(大淋岗),吉沥街与科珠路交叉口北140米,[],[],住宿服务,旅馆招待所,旅馆招待所,100200,113.434479,23.140446,113.428983,23.142959,[],0,[],[],[],hotel,113.428983,23.142959,homestay
480f4af7-d248-3b95-a6a5-e705e654be49,广东省,440000,广州市,20,天河区,440106,如家住宿,大淋岗大路街1号,15902026949,[],住宿服务,住宿服务相关,住宿服务相关,100000,113.434755,23.140065,113.429259,23.142578,[],0,[],[],[],hotel,113.429259,23.142578,other
cfea52c8-6928-36ff-9377-896a6f34f118,广东省,440000,广州市,20,天河区,440106,如家公寓(广州大淋岗店),珠吉街大淋岗西新大街1号,13922389492,[],住宿服务,旅馆招待所,旅馆招待所,100200,113.434781,23.140238,113.429285,23.142751,2.5,1,[],[],[],hotel,113.429285,23.142751,homestay
5154bab7-0847-3ae9-9372-adf54fa1e020,广东省,440000,广州市,20,天河区,440106,天赐公寓,玉田大街好实在超市隔壁,[],[],住宿服务,旅馆招待所,旅馆招待所,100200,113.434864,23.13994,113.429369,23.142454,[],0,[],[],[],hotel,113.429369,23.142454,homestay
6d28ff3e-3af4-372e-bde1-d2749740afa4,广东省,440000,广州市,20,天河区,440106,金地天河公馆店,金地·天河公馆东南门旁,[],[],住宿服务,住宿服务相关,住宿服务相关,100000,113.43256,23.143156,113.42706,23.145665,[],0,[],[],[],hotel,113.42706,23.145665,other
929f2d7a-1327-37ae-8042-62160872da35,广东省,440000,广州市,20,天河区,440106,好好公寓,科珠路与吉沥街交叉口北140米,[],[],住宿服务,旅馆招待所,旅馆招待所,100200,113.435079,23.140419,113.429584,23.142933,[],0,[],[],[],hotel,113.429584,23.142933,homestay
fe3b3de9-a492-3819-8c87-3b239f4d06f7,广东省,440000,广州市,20,天河区,440106,天河区爱情公寓(广州现代信息工程职业技术学院店),大淋岗大路街3号(距现代信息技术学院20米),18613141307,[],住宿服务,旅馆招待所,旅馆招待所,100200,113.435139,23.140352,113.429644,23.142866,3.4,1,[],[],[],hotel,113.429644,23.142866,homestay
e3ea663b-0c78-3fd7-beb7-e53398d040fa,广东省,440000,广州市,20,天河区,440106,广州富雅公寓,珠吉路大淋岗大路街5号,13593987666;13986928857,[],住宿服务,旅馆招待所,旅馆招待所,100200,113.435087,23.140536,113.429592,23.14305,2.5,1,[],[],[],hotel,113.429592,23.14305,homestay
aa01f99b-7271-3361-b26a-7340b8d100f9,广东省,440000,广州市,20,天河区,440106,七夕公寓(大淋岗店),珠吉街道大淋岗村和平饭店3楼,[],[],住宿服务,住宿服务相关,住宿服务相关,100000,113.435231,23.140577,113.429736,23.143091,2,0,[],[],[],hotel,113.429736,23.143091,homestay
9b6198d6-0cf6-3d7c-bedf-55037b80ceeb,广东省,440000,广州市,20,白云区,440111,台北青年民宿(新白云国际机场商圈2号店),柏塘白朗路4号广州台北青年公寓,19927611585,龙归,住宿服务,住宿服务相关,住宿服务相关,100000,113.300901,23.302639,113.295513,23.305214,4.6,0,[],[],[],hotel,113.295513,23.305214,homestay
ff439ee3-1901-3fd6-957b-b5e213beee1f,广东省,440000,广州市,20,白云区,440111,广州机场附近龙凤花园房子普通公寓,柏兴西路龙凤花园3号,[],龙归,住宿服务,住宿服务相关,住宿服务相关,100000,113.30241,23.30183,113.297019,23.304403,[],1,[],[],[],hotel,113.297019,23.304403,homestay
787ad9ed-0410-3cce-ab6e-d49375bfe067,广东省,440000,广州市,20,海珠区,440105,广州路客BI0550精品民宿,恒信路信和街12号粤信广场,"021-80187829,3810409",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.332111,23.094839,113.326675,23.097431,[],1,[],[],[],hotel,113.326675,23.097431,homestay
06bf00af-cf15-3c59-8c6d-13d3dc2d5935,广东省,440000,广州市,20,海珠区,440105,广州路客精品民宿BI0550,恒信路信和街12号(赤岗地铁站C1口步行280米),18588944516,赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.332111,23.094839,113.326675,23.097431,[],1,[],[],[],hotel,113.326675,23.097431,homestay
511c26e3-e07b-3e63-a9ac-fa4f73383986,广东省,440000,广州市,20,海珠区,440105,广州杨小慧公寓,粤信广场C2座208房(赤岗地铁站C1口步行320米),[],赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.332017,23.094772,113.326581,23.097364,[],1,[],[],[],hotel,113.326581,23.097364,homestay
b5d935e3-33f5-3018-acf8-bb2701f19910,广东省,440000,广州市,20,海珠区,440105,春风马蹄公寓(恒信路分店),恒信路恒信路信和街10号粤信广场,[],赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.332185,23.094751,113.326749,23.097343,[],1,[],[],马蹄,hotel,113.326749,23.097343,homestay
6128c026-99ea-34b2-a424-c0a188fd3e65,广东省,440000,广州市,20,海珠区,440105,广州赤岗酒店(琶洲会展中心赤岗地铁站店),赤岗恒信路信和街16号(赤岗地铁站C1口步行210米),020-84168839,赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.332793,23.094891,113.327356,23.097482,3.1,1,[],[],[],hotel,113.327356,23.097482,hotel
1aa6a7b4-50f8-3c5d-a17b-716307e6218c,广东省,440000,广州市,20,海珠区,440105,广州轩逸酒店,赤岗石榴岗路2号粤信海月商务港粤信商业中心,020-84123459,赤岗,住宿服务,宾馆酒店,宾馆酒店,100100,113.33287,23.094998,113.327432,23.097589,3.7,1,[],[],[],hotel,113.327432,23.097589,hotel
26a0efc4-c162-3f38-be06-b42b45a38cf4,广东省,440000,广州市,20,海珠区,440105,广州海月酒店(赤岗地铁站琶洲会展店),恒信路信和街16号2层(赤岗地铁站C1口步行210米),020-84168839,赤岗,住宿服务,宾馆酒店,三星级宾馆,100104,113.332748,23.094781,113.327311,23.097372,3.4,1,[],[],[],hotel,113.327311,23.097372,hotel
0b380c95-264e-3734-b6e7-69d57cfe1964,广东省,440000,广州市,20,海珠区,440105,小林飞鹰民宿(新港中路分店),新港中路赤岗综合楼,"+861056320612,29627710",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.332373,23.096393,113.326936,23.098984,4.7,1,[],[],[],hotel,113.326936,23.098984,homestay
eb770aa7-ab97-3cbb-bb55-87ee3ed99aa2,广东省,440000,广州市,20,海珠区,440105,潮漫酒店(广州琶洲会展中心广州塔店),新港中路537号(赤岗地铁C出口),020-80927855,赤岗,住宿服务,宾馆酒店,宾馆酒店,100100,113.332376,23.096401,113.326939,23.098992,4.5,1,[],[],[],hotel,113.326939,23.098992,hotel
35a6910b-e81d-30d9-affb-d2749ac22e98,广东省,440000,广州市,20,海珠区,440105,木霊居公寓(新港中路分店),新港中路456号纵横广场(地铁赤岗站C1出口),"+861056320612,150944;010-56320606,150944",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330625,23.095824,113.325192,23.098419,4.8,1,[],[],[],hotel,113.325192,23.098419,homestay
be08fc81-fe8d-361a-adfb-3c8d54e9697c,广东省,440000,广州市,20,海珠区,440105,杰西民宿(纵横广场店),纵横公寓A栋纵横公寓A栋1323房,"+861056320612,28133530",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330619,23.095816,113.325186,23.098411,4.7,1,[],[],[],hotel,113.325186,23.098411,homestay
e159730f-e574-37a0-b55e-d5fba3bfceae,广东省,440000,广州市,20,海珠区,440105,喵的民宿(纵横广场店),新港中路456号纵横广场,[],赤岗,住宿服务,旅馆招待所,旅馆招待所,100200,113.330621,23.095821,113.325188,23.098416,[],0,[],[],[],hotel,113.325188,23.098416,homestay
fcb99475-36ef-3829-a4e7-f47efcb104a0,广东省,440000,广州市,20,海珠区,440105,梦茜公寓(纵横广场店),新港中路纵横公寓(赤岗地铁站C1口步行380米),"+861056320612,17726986",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330616,23.095816,113.325183,23.098411,4.5,1,[],[],[],hotel,113.325183,23.098411,homestay
68107a29-09d6-3d91-a4d5-3bbd57af10c3,广东省,440000,广州市,20,海珠区,440105,默希奇民宿(琶洲国际会展中心商圈4号店),新港中路456号(赤岗地铁站C1口步行380米),"4006888215,,278667",新港,住宿服务,住宿服务相关,住宿服务相关,100000,113.33062,23.095839,113.325187,23.098434,[],0,[],[],[],hotel,113.325187,23.098434,homestay
7d437fd5-4c6a-3512-b978-acc5aae9d8da,广东省,440000,广州市,20,海珠区,440105,无铭小栈公寓(新港中路2号分店),新港中路456号纵横广场9F层,"+861056320612,5018007",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.33062,23.095839,113.325187,23.098434,4.7,1,[],[],[],hotel,113.325187,23.098434,homestay
d9eb6549-9839-3881-8ab7-32135e447abf,广东省,440000,广州市,20,海珠区,440105,中庭纵横国际公寓(广州塔琶洲会展中心店),新港中路456号纵横广场7F层,020-89053133,赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.33062,23.095839,113.325187,23.098434,4.6,1,[],[],[],hotel,113.325187,23.098434,homestay
8c32bb2f-32ed-309e-ace8-6510f78457e8,广东省,440000,广州市,20,海珠区,440105,柏季酒店(广州塔琶洲会展店),赤岗猎德大桥南端引桥下原石榴岗路2号,020-84179626,赤岗,住宿服务,宾馆酒店,宾馆酒店,100100,113.332586,23.094388,113.327149,23.096979,4.2,1,[],[],[],hotel,113.327149,23.096979,hotel
9b2922f0-69dd-3357-be35-b1d0fb59a0af,广东省,440000,广州市,20,海珠区,440105,途歌公寓(新港中路分店),新港中路纵横公寓(赤岗地铁站C1口步行380米),"+861056320612,6138091;021-26137886,6138091",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330594,23.095823,113.325161,23.098418,4.1,1,[],[],[],hotel,113.325161,23.098418,homestay
9f044a39-bb2f-3012-8aca-dbdd59f8152e,广东省,440000,广州市,20,海珠区,440105,奇迹姐姐公寓(纵横广场店),新港中路纵横公寓(赤岗地铁站C1口步行380米),[],赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330592,23.095824,113.325159,23.098419,[],1,[],[],[],hotel,113.325159,23.098419,homestay
2eb8123c-901f-358e-97e5-d3b1a8b01a81,广东省,440000,广州市,20,海珠区,440105,广州志宗普通公寓(纵横广场店),赤岗街道纵横公寓-西塔11002,[],赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330592,23.095824,113.325159,23.098419,[],1,[],[],[],hotel,113.325159,23.098419,homestay
71a4c8ea-2df8-31c7-ad0d-50e0f92f95aa,广东省,440000,广州市,20,海珠区,440105,小王蜀黍公寓(新港中路分店),新港中路纵横公寓(赤岗地铁站C1口步行380米),"+861056320612,12091808;010-56320606,12091808",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330591,23.095824,113.325158,23.098419,4.7,1,[],[],[],hotel,113.325158,23.098419,homestay
9be3d7fc-170f-3c8b-86dc-47ca8881e15e,广东省,440000,广州市,20,海珠区,440105,林小思公寓(新港中路分店),新港中路纵横公寓(赤岗地铁站C1口步行380米),"+861056320612,36447859",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330591,23.095824,113.325158,23.098419,4.7,1,[],[],[],hotel,113.325158,23.098419,homestay
b9fa5720-6b10-3546-a2e5-b693dcccf027,广东省,440000,广州市,20,海珠区,440105,新途粤一公寓(纵横广场店),新港中路纵横公寓(赤岗地铁站C1口步行310米),"+861056320612,36575968",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330591,23.095824,113.325158,23.098419,3.9,1,[],[],[],hotel,113.325158,23.098419,homestay
b3a1775c-a925-3ea4-a447-5a0090ecd21f,广东省,440000,广州市,20,海珠区,440105,Nomads公寓(纵横广场店),新港中路纵横公寓(赤岗地铁站C1口步行310米),[],赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330591,23.095824,113.325158,23.098419,4.4,1,[],[],[],hotel,113.325158,23.098419,homestay
557dcfd4-5cf0-33bd-a719-27508e9d348e,广东省,440000,广州市,20,海珠区,440105,家家家家家公寓(新港中路分店),新港中路纵横公寓东塔进入哦,[],赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330591,23.095824,113.325158,23.098419,4.5,1,[],[],[],hotel,113.325158,23.098419,homestay
9945d5d4-6149-36b9-a9ef-dd2b7e1fe74e,广东省,440000,广州市,20,海珠区,440105,新途粤二公寓(纵横广场店),新港中路纵横公寓(赤岗地铁站C1口步行310米),"+861056320612,36559243",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330591,23.095824,113.325158,23.098419,4.7,1,[],[],[],hotel,113.325158,23.098419,homestay
28f1c234-b040-316b-bff8-eab4a2a0b7a7,广东省,440000,广州市,20,海珠区,440105,爱家民宿(纵横广场店),新港中路纵横公寓新港中路456号,"+861056320612,17523031",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330591,23.095824,113.325158,23.098419,4.7,1,[],[],[],hotel,113.325158,23.098419,homestay
937a6562-b648-3ebb-9e29-d72de09b755c,广东省,440000,广州市,20,海珠区,440105,无铭小栈民宿(广州纵横广场店),新港中路456号纵横广场9F层,13172024103,赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330591,23.095824,113.325158,23.098419,4,1,[],[],[],hotel,113.325158,23.098419,homestay
a3ab8dac-0530-30ed-bb3f-e27be362cb8a,广东省,440000,广州市,20,海珠区,440105,广州DRA电竞公寓,新港中路456号纵横公寓11楼,18922296117,赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330591,23.095824,113.325158,23.098419,5,1,[],[],[],hotel,113.325158,23.098419,homestay
f98ed12e-a840-3e9d-a18c-5583ff78797d,广东省,440000,广州市,20,海珠区,440105,鲸屿Cetus的高颜值民宿(纵横广场店),新港中路456号纵横广场,[],赤岗,住宿服务,旅馆招待所,旅馆招待所,100200,113.330616,23.095883,113.325183,23.098478,[],0,[],[],[],hotel,113.325183,23.098478,homestay
ffe21fe0-9756-32a6-ac4c-891b45ea9b0a,广东省,440000,广州市,20,海珠区,440105,默希奇民宿(琶洲国际会展中心商圈2号店),新港中路456号纵横公寓西塔A栋2328房,13760066885,赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330634,23.095923,113.325201,23.098518,2,0,[],[],[],hotel,113.325201,23.098518,homestay
ce847510-c32d-3d63-b959-ed4a9c830682,广东省,440000,广州市,20,海珠区,440105,杰西民宿(琶洲国际会展中心商圈4号店),纵横公寓A栋620房(赤岗地铁站C1口步行310米),18998395932,赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330584,23.095824,113.325151,23.098419,[],0,[],[],[],hotel,113.325151,23.098419,homestay
3e1f2a3a-db83-371a-95cb-5042a3700836,广东省,440000,广州市,20,海珠区,440105,晓寒舍民宿,纵横公寓12楼1236(赤岗地铁站C1口步行310米),"17090120401,,991",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330584,23.095824,113.325151,23.098419,[],0,[],[],[],hotel,113.325151,23.098419,homestay
47757dfe-b4eb-3c0b-aae4-cf950d6dcf0a,广东省,440000,广州市,20,海珠区,440105,杰西民宿(琶洲国际会展中心商圈5号店),纵横公寓A栋西塔621房,18998395932,赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330584,23.095824,113.325151,23.098419,[],0,[],[],[],hotel,113.325151,23.098419,homestay
f14dcaef-3965-3e0b-b85f-fb11bafa41fb,广东省,440000,广州市,20,海珠区,440105,默希奇民宿(琶洲国际会展中心商圈6号店),赤岗街道纵横广场(赤岗地铁站C1口步行380米),"4006888215,,278667",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.33059,23.095842,113.325157,23.098437,[],1,[],[],[],hotel,113.325157,23.098437,homestay
e1281a2a-deee-31b7-8ae3-4b8771d39568,广东省,440000,广州市,20,海珠区,440105,新居12区民宿(纵横广场店),新港中路纵横公寓-A栋(赤岗地铁站C1口步行360米),[],赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330632,23.095986,113.325199,23.09858,5,1,[],[],[],hotel,113.325199,23.09858,homestay
c842ce40-ed32-3206-abef-7557d9095b35,广东省,440000,广州市,20,海珠区,440105,大巴黎公寓(纵横广场店),新港中路纵横公寓-A栋(赤岗地铁站C1口步行360米),"+861056320612,33729046",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330631,23.095987,113.325198,23.098581,4.5,1,[],[],[],hotel,113.325198,23.098581,homestay
7f3d8b17-5a7c-3b83-a356-adef2806edda,广东省,440000,广州市,20,海珠区,440105,杰西民宿(琶洲国际会展中心商圈11号店),纵横公寓-A栋912房(赤岗地铁站C1口步行360米),"17090404927,,376",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330624,23.095986,113.325191,23.098581,[],0,[],[],[],hotel,113.325191,23.098581,homestay
de3db163-c547-353f-828b-e148db52a727,广东省,440000,广州市,20,海珠区,440105,广州凌月伴岛公寓(广州塔店),新港中路456号纵横公寓A栋733室,020-89053133,赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330501,23.095757,113.325068,23.098352,3.8,1,[],[],[],hotel,113.325068,23.098352,homestay
dca4eeee-e218-3fc8-8ff0-fa36b9343cf6,广东省,440000,广州市,20,海珠区,440105,默希奇民宿(琶洲国际会展中心商圈5号店),新港中路456号纵横广场,"4006888215,,278667",赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330505,23.095805,113.325072,23.0984,[],0,[],[],[],hotel,113.325072,23.0984,homestay
e82a9d2f-ae62-3b1a-91fc-ae42ef08b99e,广东省,440000,广州市,20,海珠区,440105,默希奇小区住宅(纵横广场店),新港中路456号纵横广场,[],赤岗,住宿服务,住宿服务相关,住宿服务相关,100000,113.330521,23.095861,113.325088,23.098456,[],1,[],[],[],hotel,113.325088,23.098456,other
e3965093-8332-3bd8-9c82-c5aaf9cbfa34,广东省,440000,广州市,20,花都区,440114,状元时尚公馆,葛岗社区流溪河街9号状元时尚公馆,18279025828;18306618898,狮岭,住宿服务,住宿服务相关,住宿服务相关,100000,113.164826,23.457232,113.159376,23.459718,[],0,[],[],[],hotel,113.159376,23.459718,other
d38fce65-a8b7-3add-b24f-e5c47ba1cec0,广东省,440000,广州市,20,花都区,440114,华阳公寓,先锋街与西群路交叉口西南40米,[],狮岭,住宿服务,旅馆招待所,旅馆招待所,100200,113.165412,23.458861,113.159963,23.461348,[],0,[],[],[],hotel,113.159963,23.461348,homestay
b26a6254-7ee1-3d3a-a828-364cbb339030,广东省,440000,广州市,20,花都区,440114,广州龙威豪华公寓公寓,振兴路3号,020-86981328;13431053003,狮岭,住宿服务,旅馆招待所,旅馆招待所,100200,113.159316,23.460939,113.153855,23.463414,4.4,1,[],[],[],hotel,113.153855,23.463414,homestay
15e8245d-3093-30b3-a77d-ecf10cd717e1,广东省,440000,广州市,20,花都区,440114,阳光公寓,葛岗队闪壁社79号,13073078394;18320976954,狮岭,住宿服务,旅馆招待所,旅馆招待所,100200,113.165061,23.457007,113.159611,23.459493,[],0,[],[],[],hotel,113.159611,23.459493,homestay
c4747e97-8ff1-383c-9465-77bdd2de1071,广东省,440000,广州市,20,花都区,440114,金房子酒店式豪华公寓,雄狮东路与西群路交叉口南60米,[],狮岭,住宿服务,宾馆酒店,宾馆酒店,100100,113.165589,23.457797,113.16014,23.460284,[],0,[],[],[],hotel,113.16014,23.460284,hotel
fa7c5918-5922-3ccf-ad6f-c5d5ade790ab,广东省,440000,广州市,20,花都区,440114,佳旺公寓,西群路与雄狮东路交叉口北20米,[],狮岭,住宿服务,旅馆招待所,旅馆招待所,100200,113.16582,23.458575,113.160372,23.461063,[],0,[],[],[],hotel,113.160372,23.461063,homestay
bd28b5bb-0512-347d-ad2b-dbbf005c5d00,广东省,440000,广州市,20,花都区,440114,阳光公寓,狮岭镇裕民街1-4号,15218855001,狮岭,住宿服务,旅馆招待所,旅馆招待所,100200,113.159164,23.461292,113.153703,23.463767,[],0,[],[],[],hotel,113.153703,23.463767,homestay
8f9c662d-dc11-39fb-b322-e34a858938d1,广东省,440000,广州市,20,花都区,440114,旺业雅居,西群路与先锋街交叉口东南20米,[],狮岭,住宿服务,旅馆招待所,旅馆招待所,100200,113.165882,23.458783,113.160434,23.461271,[],0,[],[],[],hotel,113.160434,23.461271,other
10f45cd1-e8e6-3ad2-a98d-8e3514a20a80,广东省,440000,广州市,20,花都区,440114,橘子公寓,西群路与雄狮东路交叉口北40米,[],狮岭,住宿服务,旅馆招待所,旅馆招待所,100200,113.16588,23.458677,113.160432,23.461165,[],0,[],[],[],hotel,113.160432,23.461165,homestay
5f6bc253-3330-3b4f-936a-acc907710f7d,广东省,440000,广州市,20,花都区,440114,韦恩电竞酒店(广州花都狮岭店),雄狮东路5号,020-86935988;17888697310,狮岭,住宿服务,住宿服务相关,住宿服务相关,100000,113.165891,23.458703,113.160443,23.461191,5,1,[],[],[],hotel,113.160443,23.461191,hotel
eb386365-7598-3560-80a3-712c5496e2b7,广东省,440000,广州市,20,花都区,440114,泉胜大酒店,西群路与雄狮东路交叉口东北20米,[],狮岭,住宿服务,宾馆酒店,宾馆酒店,100100,113.165892,23.458571,113.160444,23.461059,[],0,[],[],[],hotel,113.160444,23.461059,hotel
2f2e75ce-13e9-3d44-b6a0-645b8bde0e9b,广东省,440000,广州市,20,花都区,440114,家家福公寓(天鹅湖城堡西南),狮岭镇联合小学,[],狮岭,住宿服务,旅馆招待所,旅馆招待所,100200,113.162715,23.455427,113.157261,23.457909,[],0,[],[],[],hotel,113.157261,23.457909,homestay
43180c99-3029-3a3d-9928-4d552b8b4359,广东省,440000,广州市,20,花都区,440114,辉尚精品公寓,雄狮东路与西群路交叉口南100米,[],狮岭,住宿服务,旅馆招待所,旅馆招待所,100200,113.1656,23.457519,113.160151,23.460006,[],0,[],[],[],hotel,113.160151,23.460006,homestay
