id,pname,pcode,cityname,citycode,adname,adcode,name,address,tel,business_area,bigType,midType,smallType,typecode,gcjLng,gcjLat,wgs84Lng,wgs84Lat,评分,门票,标签,type,longitude,latitude,rating,full_type,red_score,red_level,red_themes
23bf875b-486f-3d8a-8aa6-3cb1a478c1b5,广东省,440000,广州市,20,花都区,440114,李氏宗祠,步云大街与后元母街交叉口东北380米,[],炭步,风景名胜,风景名胜,寺庙道观,110205,113.117861,23.342717,113.112354,23.345152,3,[],[],tour,113.112354,23.345152,3.0,风景名胜_风景名胜_寺庙道观,0,non_red,['红色文化']
ad26b653-99f9-3878-b8e9-e226e1759a54,广东省,440000,广州市,20,花都区,440114,艮江公书舍,步云大街与后元母街交叉口东北380米,[],炭步,风景名胜,风景名胜,风景名胜,110200,113.118106,23.34259,113.112599,23.345025,3.1,[],[],tour,113.112599,23.345025,3.1,风景名胜_风景名胜_风景名胜,0,non_red,['红色文化']
8b1a9f34-0cff-36de-9e41-6fe89b92cff5,广东省,440000,广州市,20,花都区,440114,叶氏宗祠,竹湖直街与东街路交叉口南40米,[],炭步,风景名胜,风景名胜,寺庙道观,110205,113.116576,23.337735,113.111068,23.34017,3.8,[],[],tour,113.111068,23.34017,3.8,风景名胜_风景名胜_寺庙道观,0,non_red,['红色文化']
29586a23-66b9-3135-9db4-84333e066b49,广东省,440000,广州市,20,南沙区,440115,赵帅古庙,工业街西北侧,[],[],风景名胜,风景名胜,寺庙道观,110205,113.356264,22.841116,113.350799,22.843771,3.8,[],[],tour,113.350799,22.843771,3.8,风景名胜_风景名胜_寺庙道观,0,non_red,['红色文化']
891de81b-268b-3cdf-b7ed-f04a9584602f,广东省,440000,广州市,20,天河区,440106,海心沙东区码头,临江大道115号(海心沙地铁站A口步行470米),020-89338252;13660026004,[],风景名胜,风景名胜,风景名胜,110200,113.327584,23.110751,113.322156,23.113345,4.6,[],[],tour,113.322156,23.113345,4.6,风景名胜_风景名胜_风景名胜,0,non_red,['红色文化']
8beb744a-efea-3468-8990-abd7f264dc26,广东省,440000,广州市,20,天河区,440106,海心沙亚运公园-东区,临江大道(海心沙亚运公园),020-38089668,[],风景名胜,公园广场,公园,110101,113.329012,23.111319,113.323581,23.11391,4.4,[],[],tour,113.323581,23.11391,4.4,风景名胜_公园广场_公园,0,non_red,['红色文化']
173f372a-fef3-33c6-b243-bc8adf4b43ac,广东省,440000,广州市,20,海珠区,440105,广州塔-东广场,阅江西路222号广州塔首层,020-89338222,赤岗,风景名胜,公园广场,城市广场,110105,113.32539,23.1062,113.319967,23.1088,4.6,[],[],tour,113.319967,23.1088,4.6,风景名胜_公园广场_城市广场,0,non_red,['红色文化']
89a49706-b6d2-3727-9af3-4f9b497cea95,广东省,440000,广州市,20,海珠区,440105,广州塔瞭望镜,阅江西路222号广州塔(广州塔地铁站出入口旁),020-89338222,赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.324588,23.106469,113.319167,23.109071,3.1,[],[],tour,113.319167,23.109071,3.1,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
570b92d6-d408-384b-b333-d8a9f3d09bd7,广东省,440000,广州市,20,海珠区,440105,广州塔-天梯,阅江西路222号广州塔33-67层,020-89338222,赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.324606,23.106433,113.319185,23.109035,3.6,[],[],tour,113.319185,23.109035,3.6,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
6696d59f-df5b-35cd-88c8-9856edbf7c0e,广东省,440000,广州市,20,海珠区,440105,广州塔旅游区,滨江东路与艺苑路交叉口东120米,[],新港,风景名胜,风景名胜相关,旅游景点,110000,113.324083,23.106954,113.318663,23.109556,4.7,[],[],tour,113.318663,23.109556,4.7,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
48f897e7-2fd3-3d41-8b74-135bcc6fcfcc,广东省,440000,广州市,20,海珠区,440105,广州塔,阅江西路222号,4006051222,赤岗,风景名胜,风景名胜,国家级景点,110202,113.324553,23.106414,113.319132,23.109016,4.9,150,"早茶,下午茶,自助餐,沙面",tour,113.319132,23.109016,4.9,风景名胜_风景名胜_国家级景点,0,non_red,['红色文化']
3b5b078e-3883-3857-86ab-b389fcc2fb66,广东省,440000,广州市,20,海珠区,440105,广州塔A区,阅江西路222号广州塔内(广州塔地铁站出入口旁),[],赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.324516,23.106432,113.319095,23.109034,4.3,[],[],tour,113.319095,23.109034,4.3,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
0e6e941e-c244-333f-bb50-cae3c9f4b232,广东省,440000,广州市,20,海珠区,440105,广州塔-塔顶游乐区,阅江西路222号广州塔内(广州塔地铁站出入口旁),020-89338222,赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.324507,23.106439,113.319086,23.109041,4,[],[],tour,113.319086,23.109041,4.0,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
39d7bf83-c35e-3196-838b-7a1bf2f18c99,广东省,440000,广州市,20,海珠区,440105,450米观景平台,阅江西路222号广州塔塔顶游乐区内,020-89338222,新港,风景名胜,风景名胜相关,旅游景点,110000,113.3245,23.106439,113.319079,23.109041,3.2,[],[],tour,113.319079,23.109041,3.2,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
15a35e9f-589f-3671-9184-864d1e07b44a,广东省,440000,广州市,20,海珠区,440105,广州塔A区-登塔大厅,阅江西路222号广州塔A区内(广州塔地铁站出入口旁),020-89338222,赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.3245,23.106431,113.319079,23.109033,3.9,[],[],tour,113.319079,23.109033,3.9,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
9aad736e-fcf9-3026-9309-63482eb0abf2,广东省,440000,广州市,20,海珠区,440105,广州塔-白云观光大厅,阅江西路222号广州塔E区108层,020-89338222,新港,风景名胜,风景名胜相关,旅游景点,110000,113.3245,23.106431,113.319079,23.109033,3.9,[],[],tour,113.319079,23.109033,3.9,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
9442c62e-e6cf-3b0d-8db2-2870b699c8e0,广东省,440000,广州市,20,海珠区,440105,广州塔阿尔法探索乐园,赤岗街道艺苑东路广州塔(广州塔地铁站出入口旁),13902387510,赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.324527,23.106357,113.319106,23.108959,4.3,[],沙面,tour,113.319106,23.108959,4.3,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
ca682868-18b7-35a6-a34b-e278d3b28ef2,广东省,440000,广州市,20,海珠区,440105,广州塔-珠江摄影观景平台,阅江西路222号广州塔(小蛮腰)东登塔口直上2楼,020-89338222,赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.324377,23.106262,113.318956,23.108864,4.3,[],[],tour,113.318956,23.108864,4.3,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
3a51484c-29db-37d2-957f-37118cc40e03,广东省,440000,广州市,20,海珠区,440105,广州塔观光区西登塔,阅江西路222号广州塔内(广州塔地铁站出入口旁),020-89338222,赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.323889,23.105938,113.318469,23.108541,4.2,[],[],tour,113.318469,23.108541,4.2,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
13b71033-7d2b-3266-a15e-0a367915c1a2,广东省,440000,广州市,20,海珠区,440105,广州塔-空中漫步,阅江西路222号广州塔33-67层,020-89338222,赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.32389,23.105933,113.31847,23.108536,3.3,[],[],tour,113.31847,23.108536,3.3,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
ff1fe370-99cf-31a1-85e2-8fd4fbd8d9f5,广东省,440000,广州市,20,海珠区,440105,广州塔-观光层,阅江西路222号广州塔30层/E区观光层,020-89338222,赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.32389,23.105933,113.31847,23.108536,3.9,[],[],tour,113.31847,23.108536,3.9,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
7dc6f54f-9293-3682-91d1-0531d4eec9d0,广东省,440000,广州市,20,海珠区,440105,广州塔-西广场,阅江西路222号广州塔(广州塔地铁站出入口旁),020-89338222,赤岗,风景名胜,公园广场,城市广场,110105,113.323538,23.106169,113.318119,23.108773,4.7,[],[],tour,113.318119,23.108773,4.7,风景名胜_公园广场_城市广场,0,non_red,['红色文化']
9050a2e1-88ae-3761-8111-c22c72c5c90a,广东省,440000,广州市,20,海珠区,440105,广州都市双层观光巴士,广东省广州市天河区艺苑路广州塔总站广州塔西门入口,[],赤岗,风景名胜,风景名胜相关,旅游景点,110000,113.323332,23.105551,113.317913,23.108155,4.4,[],[],tour,113.317913,23.108155,4.4,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
1c68ef02-df2f-3567-bde1-cca7852e0913,广东省,440000,广州市,20,天河区,440106,方直广场,临江大道中和广场,[],猎德社区,风景名胜,公园广场,城市广场,110105,113.328767,23.114126,113.323336,23.116717,3.5,[],[],tour,113.323336,23.116717,3.5,风景名胜_公园广场_城市广场,0,non_red,['红色文化']
c85e235a-7589-3736-a455-114b3b3b9c8d,广东省,440000,广州市,20,海珠区,440105,广州塔-摩天轮,阅江西路222号广州塔塔顶平台(广州塔地铁站出入口旁),020-89338106;020-89338222,赤岗,风景名胜,风景名胜,风景名胜,110200,113.324588,23.106469,113.319167,23.109071,4.5,180,[],tour,113.319167,23.109071,4.5,风景名胜_风景名胜_风景名胜,0,non_red,['红色文化']
62a255af-f73d-3603-8752-1805f35d9773,广东省,440000,广州市,20,番禺区,440113,侯王古庙,岐头下街2号,[],沙湾,风景名胜,风景名胜,寺庙道观,110205,113.344456,22.924119,113.339007,22.926761,4.1,[],[],tour,113.339007,22.926761,4.1,风景名胜_风景名胜_寺庙道观,0,non_red,['红色文化']
9af6fe3e-01e5-3bb5-93fd-221074eaf80f,广东省,440000,广州市,20,番禺区,440113,义勇祠,沙湾镇龙岐村渡头公园南,[],沙湾,风景名胜,风景名胜,寺庙道观,110205,113.3422,22.92306,113.336755,22.925707,3.9,[],[],tour,113.336755,22.925707,3.9,风景名胜_风景名胜_寺庙道观,0,non_red,['红色文化']
758a7ca9-4477-3434-b838-65e9ae1d4faf,广东省,440000,广州市,20,番禺区,440113,新村公园,沙渡公路3-27号,[],沙湾,风景名胜,公园广场,公园,110101,113.341838,22.920892,113.336394,22.92354,4.1,[],[],tour,113.336394,22.92354,4.1,风景名胜_公园广场_公园,0,non_red,['红色文化']
eb17082b-2dbb-3c6e-b613-e7146165f3bd,广东省,440000,广州市,20,番禺区,440113,莫氏宗祠,车公庙一巷横江民生小学东南侧约90米,[],沙湾,风景名胜,风景名胜相关,旅游景点,110000,113.34161,22.920332,113.336167,22.922981,4,[],[],tour,113.336167,22.922981,4.0,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
7bf68d9e-ee20-3cfb-b151-08c90684e588,广东省,440000,广州市,20,番禺区,440113,慈溪李公祠,海傍街7号,[],沙湾,风景名胜,风景名胜,寺庙道观,110205,113.340272,22.927483,113.334831,22.930131,3.4,[],[],tour,113.334831,22.930131,3.4,风景名胜_风景名胜_寺庙道观,0,non_red,['红色文化']
60878c8e-96fc-3d96-bbc2-bcf9aaf892c4,广东省,440000,广州市,20,番禺区,440113,NO PLAN City Glamping,沙渡公路工业区二街与新沙渡街交叉口西60米,[],沙湾,风景名胜,风景名胜相关,旅游景点,110000,113.340054,22.919697,113.334614,22.922349,[],[],[],tour,113.334614,22.922349,,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
00b56689-e502-3600-9119-8b08ee73d1ab,广东省,440000,广州市,20,番禺区,440113,渡头公园,渡头村龙福路,[],沙湾,风景名胜,公园广场,公园,110101,113.342891,22.925664,113.337445,22.928308,4.4,[],[],tour,113.337445,22.928308,4.4,风景名胜_公园广场_公园,0,non_red,['红色文化']
28bf7e3b-324b-36ed-94c2-c8d9169e9a4e,广东省,440000,广州市,20,白云区,440111,广州市老人慈慧楼,钟落潭镇广从十路1288号,[],[],风景名胜,风景名胜,风景名胜,110200,113.478722,23.423597,113.473321,23.426129,[],[],[],tour,113.473321,23.426129,,风景名胜_风景名胜_风景名胜,0,non_red,['红色文化']
445340dc-1604-366b-8426-d925379b8637,广东省,440000,广州市,20,白云区,440111,太和谢家庄党群文化广场,太和北路228号,[],太和镇,风景名胜,公园广场,城市广场,110105,113.352874,23.304053,113.347383,23.306533,4.2,[],[],tour,113.347383,23.306533,4.2,风景名胜_公园广场_城市广场,0,non_red,['红色文化']
37076a53-c5f6-3bca-8d15-2df359bd7418,广东省,440000,广州市,20,白云区,440111,万众文明广场,广从三路98号,13824448866,太和镇,风景名胜,公园广场,城市广场,110105,113.353132,23.304767,113.347641,23.307247,3.7,[],[],tour,113.347641,23.307247,3.7,风景名胜_公园广场_城市广场,0,non_red,['红色文化']
df920e7a-7494-364a-9959-c8ca2e84806e,广东省,440000,广州市,20,白云区,440111,毓文温公祠,荫兰西路,[],太和,风景名胜,风景名胜,寺庙道观,110205,113.358815,23.302608,113.353314,23.305079,4.2,[],[],tour,113.353314,23.305079,4.2,风景名胜_风景名胜_寺庙道观,0,non_red,['红色文化']
9fdd6fc5-77f7-3f3e-a99d-67bf77e6c4f4,广东省,440000,广州市,20,越秀区,440104,二沙岛体育公园,二沙岛大通路,020-37580922,[],风景名胜,公园广场,公园,110101,113.312744,23.108691,113.307346,23.111314,4.8,[],[],tour,113.307346,23.111314,4.8,风景名胜_公园广场_公园,0,non_red,['红色文化']
2e3769a8-fc63-3e55-bfa8-91737dc7169d,广东省,440000,广州市,20,越秀区,440104,传祺公园-凉亭,玉宇街与大通路交叉路口传祺公园内,[],[],风景名胜,风景名胜相关,旅游景点,110000,113.312836,23.110278,113.307438,23.1129,3.8,[],[],tour,113.307438,23.1129,3.8,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
7e55605b-9644-3a36-bb77-c553fc35dd47,广东省,440000,广州市,20,越秀区,440104,传祺公园,二沙岛大通路,[],[],风景名胜,公园广场,公园,110101,113.312976,23.110694,113.307578,23.113316,4.6,[],[],tour,113.307578,23.113316,4.6,风景名胜_公园广场_公园,0,non_red,['红色文化']
6a66777c-cf8e-3666-bc1c-f4e840510af5,广东省,440000,广州市,20,越秀区,440104,宏城公园-丁日昌雕像,二沙岛晴澜路72号宏城公园(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.315919,23.110989,113.310515,23.113605,4.3,[],[],tour,113.310515,23.113605,4.3,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
e193e4e8-47d3-335f-b081-dc960927f8fb,广东省,440000,广州市,20,越秀区,440104,宏城公园-居廉雕像,二沙岛晴澜路宏城公园内(西侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.315993,23.110865,113.310589,23.113481,2.9,[],[],tour,113.310589,23.113481,2.9,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
47656a5b-e420-37a6-ac9d-80dfa1c75bab,广东省,440000,广州市,20,越秀区,440104,宏城公园-容闳雕像,二沙岛晴澜路宏城公园内(西侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316032,23.110829,113.310628,23.113445,2.6,[],[],tour,113.310628,23.113445,2.6,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
2034bf22-34e7-3203-8dc0-6290582890a9,广东省,440000,广州市,20,越秀区,440104,宏城公园-冯子材雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.315863,23.111148,113.310459,23.113764,3.2,[],[],tour,113.310459,23.113764,3.2,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
0aa638dc-470a-3751-b5d8-8b8bbe90f616,广东省,440000,广州市,20,越秀区,440104,宏城公园-邹伯奇雕像,二沙岛晴澜路72号宏城公园(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.315906,23.111108,113.310502,23.113724,2.8,[],[],tour,113.310502,23.113724,2.8,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
c48196ec-fbaa-3287-978a-065230893af5,广东省,440000,广州市,20,越秀区,440104,宏城公园-朱执信雕像,二沙岛晴澜路宏城公园内(西南角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316503,23.109418,113.311098,23.112034,3.7,[],[],tour,113.311098,23.112034,3.7,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
f922f8ac-fcd1-3b81-888d-3508865b8628,广东省,440000,广州市,20,越秀区,440104,宏城公园-居巢雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.315861,23.111225,113.310457,23.113841,2.9,[],[],tour,113.310457,23.113841,2.9,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
03888d77-b16a-3773-84a2-12504fc325e7,广东省,440000,广州市,20,越秀区,440104,宏城公园-陈启沅雕像,二沙岛晴澜路宏城公园内(西侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316201,23.110685,113.310796,23.113301,4.1,[],[],tour,113.310796,23.113301,4.1,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
0a7cfed8-0aa1-3288-ac40-f84fe8b3e190,广东省,440000,广州市,20,越秀区,440104,宏城公园-梁启超雕像,二沙岛晴澜路宏城公园内(西南角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316532,23.109486,113.311127,23.112102,3.1,[],[],tour,113.311127,23.112102,3.1,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
c8dc451a-4a21-38d4-a451-bf3f2c5383c3,广东省,440000,广州市,20,越秀区,440104,梁廷枏雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.315833,23.111302,113.310429,23.113918,3.3,[],[],tour,113.310429,23.113918,3.3,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
d7a240fe-b620-367d-84a6-844e906c8a91,广东省,440000,广州市,20,越秀区,440104,宏城公园-康有为雕像,二沙岛晴澜路宏城公园内(西南角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316584,23.109578,113.311179,23.112193,3.4,[],[],tour,113.311179,23.112193,3.4,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
528e81bb-b8ae-3a35-bb1c-6702ea2541e8,广东省,440000,广州市,20,越秀区,440104,宏城公园-黄遵宪雕像,二沙岛晴澜路宏城公园内(西侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316309,23.110637,113.310904,23.113253,3.6,[],[],tour,113.310904,23.113253,3.6,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
5fdb5094-008d-3751-a477-54c3f9e4a77c,广东省,440000,广州市,20,越秀区,440104,宏城公园-苏六朋雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.315862,23.11147,113.310458,23.114086,2.9,[],[],tour,113.310458,23.114086,2.9,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
80bc5c73-9b14-3960-981b-5ef84bce9ed2,广东省,440000,广州市,20,越秀区,440104,宏城公园-阮元雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.31582,23.111623,113.310416,23.114239,3.5,[],[],tour,113.310416,23.114239,3.5,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
42d8c90f-813d-3833-8987-92d0cfbeb560,广东省,440000,广州市,20,越秀区,440104,宏城公园-张维屏雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.315841,23.111604,113.310437,23.11422,3.3,[],[],tour,113.310437,23.11422,3.3,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
5ae9fa1d-8ae4-33f3-9f0c-ba7ed80bc652,广东省,440000,广州市,20,越秀区,440104,宏城公园-郑观应雕像,二沙岛晴澜路宏城公园内(南侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316791,23.109316,113.311385,23.111931,3.7,[],[],tour,113.311385,23.111931,3.7,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
fcc09edb-7e8a-3603-9aa0-fec78f37bdfa,广东省,440000,广州市,20,越秀区,440104,宏城公园-孙中山雕像,二沙岛晴澜路宏城公园内(南侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316809,23.109615,113.311403,23.11223,4.3,[],[],tour,113.311403,23.11223,4.3,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
04176483-ed09-3c4d-b834-32702341cc46,广东省,440000,广州市,20,越秀区,440104,宏城公园-张弼士雕像,二沙岛晴澜路宏城公园内(南侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316835,23.109383,113.311429,23.111998,3.1,[],[],tour,113.311429,23.111998,3.1,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
2d3443af-7a4b-33d1-bf00-68974c07f60c,广东省,440000,广州市,20,越秀区,440104,屈大钧雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316093,23.111435,113.310689,23.114051,3.1,[],[],tour,113.310689,23.114051,3.1,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
176c2934-ae4d-3f89-86d7-c6f02ad64ad6,广东省,440000,广州市,20,越秀区,440104,宏城公园-刘永福雕像,二沙岛晴澜路宏城公园内(南侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316854,23.109458,113.311448,23.112073,3.4,[],[],tour,113.311448,23.112073,3.4,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
92a32aa3-31ff-3cc7-b55d-31a910065777,广东省,440000,广州市,20,越秀区,440104,宏城公园-袁崇焕雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316023,23.111626,113.310619,23.114242,1.5,[],[],tour,113.310619,23.114242,1.5,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
7165e9cf-b154-319e-9a99-aa70d51ecd39,广东省,440000,广州市,20,越秀区,440104,宏城公园-冯如雕像,二沙岛晴澜路宏城公园内(西南角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316746,23.110295,113.31134,23.11291,3.6,[],[],tour,113.31134,23.11291,3.6,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
fc1e9d55-045e-3ef0-a7df-cd68521cc58f,广东省,440000,广州市,20,越秀区,440104,宏城公园-邓世昌雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316588,23.110732,113.311183,23.113347,3.5,[],[],tour,113.311183,23.113347,3.5,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
159c4576-47cb-3f30-b310-496674957c9c,广东省,440000,广州市,20,越秀区,440104,宏城公园-吴趼人雕像,二沙岛晴澜路72号宏城公园内(西侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316725,23.110394,113.311319,23.113009,3.4,[],[],tour,113.311319,23.113009,3.4,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
b6037664-b3b5-37b5-ab07-bda0bc538c21,广东省,440000,广州市,20,越秀区,440104,宏城公园-丘逢甲雕像,二沙岛晴澜路宏城公园内(西侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316675,23.110584,113.311269,23.113199,3.2,[],[],tour,113.311269,23.113199,3.2,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
64904205-64ad-3421-9543-a48088e24a8c,广东省,440000,广州市,20,越秀区,440104,宏城公园-陈子壮雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316168,23.111631,113.310763,23.114246,3.7,[],[],tour,113.310763,23.114246,3.7,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
d53e7e6e-70a4-346b-909e-917bf749d566,广东省,440000,广州市,20,越秀区,440104,宏城公园-湛若水雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316255,23.111566,113.31085,23.114181,3.1,[],[],tour,113.31085,23.114181,3.1,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
3cfc86f0-8abd-3a8c-abdd-f74facc3fb20,广东省,440000,广州市,20,越秀区,440104,宏城公园-黄佐雕像,二沙岛晴澜路宏城公园内(西北角),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316256,23.111634,113.310851,23.114249,3.2,[],[],tour,113.310851,23.114249,3.2,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
13041660-ef55-3641-820f-f35ab50326b8,广东省,440000,广州市,20,越秀区,440104,宏城公园,二沙岛晴澜路72号,[],[],风景名胜,公园广场,公园,110101,113.317083,23.110488,113.311677,23.113102,4.8,[],[],tour,113.311677,23.113102,4.8,风景名胜_公园广场_公园,0,non_red,['红色文化']
a27d8f15-8660-3dd4-825a-4f06ef0c2729,广东省,440000,广州市,20,越秀区,440104,宏城公园-翁万达雕像,二沙岛晴澜路宏城公园内(北侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316807,23.111234,113.311401,23.113848,3.1,[],[],tour,113.311401,23.113848,3.1,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
dc731872-8fe0-312d-ae07-df727d1b4ffa,广东省,440000,广州市,20,越秀区,440104,宏城公园-文天祥雕像,二沙岛晴澜路宏城公园内(北侧),[],[],风景名胜,风景名胜相关,旅游景点,110000,113.316757,23.111401,113.311351,23.114015,3.8,[],[],tour,113.311351,23.114015,3.8,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
51834592-8e5f-3597-af1f-e6e2b8bfeb16,广东省,440000,广州市,20,越秀区,440104,宏城公园-陈文玉雕像,二沙岛晴澜路72号宏城公园,[],[],风景名胜,风景名胜相关,旅游景点,110000,113.317167,23.110767,113.31176,23.113381,3.5,[],[],tour,113.31176,23.113381,3.5,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
a9ebb78a-3eb4-346a-b67d-af75a1086a8c,广东省,440000,广州市,20,越秀区,440104,张之洞雕像,二沙岛晴澜路宏城公园内,[],[],风景名胜,风景名胜相关,旅游景点,110000,113.317276,23.11057,113.311869,23.113184,3.7,[],[],tour,113.311869,23.113184,3.7,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
7427e23f-66c0-39b9-a21b-d6a57dda868a,广东省,440000,广州市,20,越秀区,440104,外广场雕塑园,二沙岛烟雨路38号,[],[],风景名胜,风景名胜相关,旅游景点,110000,113.307158,23.107493,113.301771,23.110126,3.5,[],[],tour,113.301771,23.110126,3.5,风景名胜_风景名胜相关_旅游景点,0,non_red,['红色文化']
48c26f91-e3df-3efa-a0fa-d618c841ba38,广东省,440000,广州市,20,黄埔区,440112,大坦村运动广场,大坦路与柯岭路交叉路口往东南约210米,[],[],风景名胜,公园广场,城市广场,110105,113.586058,23.263604,113.580966,23.266416,3.9,[],[],tour,113.580966,23.266416,3.9,风景名胜_公园广场_城市广场,0,non_red,['红色文化']
33dacd22-5e8d-3a68-a001-d048c1078da8,广东省,440000,广州市,20,番禺区,440113,福德祠,东秀坊二街与东秀坊五街交叉口北180米,[],[],风景名胜,风景名胜,寺庙道观,110205,113.295354,22.914413,113.290002,22.917148,3,[],[],tour,113.290002,22.917148,3.0,风景名胜_风景名胜_寺庙道观,0,non_red,['红色文化']
